"transaction_id","sample_id","transaction_type","transaction_amount"
52347146,6736,"REFUND",-29.95
52347147,6747,"REBILL",29.95
52347148,6875,"REBILL",24.95
52347149,6875,"REBILL",24.95
52347150,6875,"REBILL",24.95
52347151,6875,"REBILL",24.95
52347152,6875,"REBILL",24.95
52347153,6875,"REBILL",24.95
52347154,6875,"REBILL",24.95
52347155,6875,"REBILL",24.95
52347156,6915,"REBILL",24.95
52347157,6915,"REBILL",24.95
52347158,6915,"REBILL",24.95
52347159,6915,"REBILL",24.95
52347160,6931,"REBILL",39.95
52347161,7022,"REBILL",39.95
52347162,7022,"REBILL",39.95
52347163,7068,"REBILL",24.95
52347164,7068,"REBILL",24.95
52347165,7151,"REBILL",39.95
52347166,7151,"REBILL",39.95
52347167,7151,"REBILL",39.95
52347168,7151,"REBILL",39.95
52347169,7151,"REBILL",39.95
52347170,7162,"REFUND",-32.95
52347171,7190,"REBILL",24.95
52347172,7190,"REBILL",24.95
52347173,7190,"REBILL",24.95
52347174,7190,"REBILL",24.95
52347175,7199,"REFUND",-24.95
52347176,7199,"REFUND",-24.95
52347177,7199,"REFUND",-24.95
52347178,7199,"REFUND",-24.95
52347179,7199,"REFUND",-24.95
52347180,7203,"REBILL",24.95
52347181,7203,"REBILL",24.95
52347182,7222,"REBILL",32.95
52347183,7222,"REBILL",32.95
52347184,7222,"REBILL",32.95
52347185,7236,"REBILL",29.95
52347186,7236,"REBILL",29.95
52347187,7280,"REBILL",19.95
52347188,7280,"REBILL",19.95
52347189,7280,"REBILL",19.95
52347190,7280,"REBILL",19.95
52347191,7280,"REBILL",19.95
52347192,7325,"REBILL",24.95
52347193,7325,"REBILL",24.95
52347194,7331,"REBILL",39.95
52347195,7338,"REBILL",29.95
52347196,7338,"CHARGEBACK",-29.95
52347197,7342,"REBILL",32.95
52347198,7342,"REBILL",32.95
52347199,7399,"REBILL",29.95
52347200,7430,"REBILL",19.95
52347201,7430,"REBILL",19.95
52347202,7434,"REBILL",39.95
52347203,7442,"REBILL",24.95
52347204,7442,"REBILL",24.95
52347205,7448,"REBILL",19.95
52347206,7448,"REBILL",19.95
52347207,7448,"REBILL",19.95
52347208,7460,"REBILL",29.95
52347209,7471,"REBILL",39.95
52347210,7486,"REBILL",24.95
52347211,7493,"REBILL",19.95
52347212,7499,"REBILL",29.95
52347213,7499,"REBILL",29.95
52347214,7516,"REBILL",32.95
52347215,7516,"REBILL",32.95
52347216,7516,"REBILL",32.95
52347217,7516,"REBILL",32.95
52347218,7516,"REBILL",32.95
52347219,7516,"REBILL",32.95
52347220,7516,"REBILL",32.95
52347221,7516,"REBILL",32.95
52347222,7545,"REBILL",19.95
52347223,7545,"REBILL",19.95
52347224,7545,"REBILL",19.95
52347225,7545,"REBILL",19.95
52347226,7545,"REBILL",19.95
52347227,7545,"REBILL",19.95
52347228,7545,"REBILL",19.95
52347229,7545,"REBILL",19.95
52347230,7545,"REBILL",19.95
52347231,7545,"REBILL",19.95
52347232,7545,"REBILL",19.95
52347233,7545,"REBILL",19.95
52347234,7545,"REBILL",19.95
52347235,7557,"REBILL",19.95
52347236,7580,"REBILL",19.95
52347237,7611,"REFUND",-19.95
52347238,7611,"REFUND",-19.95
52347239,7611,"REFUND",-19.95
52347240,7617,"REBILL",19.95
52347241,7626,"REBILL",32.95
52347242,7626,"REBILL",32.95
52347243,7626,"REBILL",32.95
52347244,7626,"REBILL",32.95
52347245,7626,"REBILL",32.95
52347246,7626,"REBILL",32.95
52347247,7626,"REBILL",32.95
52347248,7626,"REBILL",32.95
52347249,7668,"REBILL",32.95
52347250,7668,"REBILL",32.95
52347251,7668,"REBILL",32.95
52347252,7668,"REBILL",32.95
52347253,7668,"REBILL",32.95
52347254,7668,"REBILL",32.95
52347255,7700,"REBILL",29.95
52347256,7729,"REBILL",39.95
52347257,7745,"REBILL",39.95
52347258,7756,"REBILL",29.95
52347259,7784,"REBILL",24.95
52347260,7784,"REBILL",24.95
52347261,7817,"REBILL",39.95
52347262,7817,"REBILL",39.95
52347263,7828,"REBILL",19.95
52347264,7828,"REBILL",19.95
52347265,7841,"REBILL",32.95
52347266,7841,"REBILL",32.95
52347267,7841,"REBILL",32.95
52347268,7850,"REBILL",39.95
52347269,7879,"REBILL",39.95
52347270,7879,"REBILL",39.95
52347271,7879,"REBILL",39.95
52347272,7879,"REBILL",39.95
52347273,7887,"CHARGEBACK",-39.95
52347274,7887,"CHARGEBACK",-39.95
52347275,7887,"CHARGEBACK",-39.95
52347276,7887,"CHARGEBACK",-39.95
52347277,7887,"CHARGEBACK",-39.95
52347278,7889,"REBILL",24.95
52347279,7889,"REBILL",24.95
52347280,7889,"REBILL",24.95
52347281,7889,"REBILL",24.95
52347282,7889,"REBILL",24.95
52347283,7889,"REBILL",24.95
52347284,7889,"REBILL",24.95
52347285,7889,"REBILL",24.95
52347286,7889,"REBILL",24.95
52347287,7889,"REBILL",24.95
52347288,7889,"REBILL",24.95
52347289,7898,"REBILL",24.95
52347290,7898,"REBILL",24.95
52347291,7898,"REBILL",24.95
52347292,7898,"REBILL",24.95
52347293,8006,"REBILL",24.95
52347294,8032,"REBILL",39.95
52347295,8032,"REBILL",39.95
52347296,8032,"REBILL",39.95
52347297,8041,"REBILL",29.95
52347298,8041,"REBILL",29.95
52347299,8041,"REBILL",29.95
52347300,8057,"REBILL",24.95
52347301,8057,"REBILL",24.95
52347302,8057,"REBILL",24.95
52347303,8106,"CHARGEBACK",-19.95
52347304,8146,"REBILL",24.95
52347305,8146,"REBILL",24.95
52347306,8174,"REBILL",24.95
52347307,8182,"REBILL",19.95
52347308,8189,"REBILL",39.95
52347309,8189,"REBILL",39.95
52347310,8209,"REBILL",32.95
52347311,8209,"REBILL",32.95
52347312,8209,"REBILL",32.95
52347313,8209,"REBILL",32.95
52347314,8224,"REBILL",24.95
52347315,8227,"REBILL",24.95
52347316,8254,"REBILL",32.95
52347317,8254,"REBILL",32.95
52347318,8260,"REBILL",24.95
52347319,8260,"REBILL",24.95
52347320,8267,"REBILL",39.95
52347321,8291,"REBILL",24.95
52347322,8291,"REBILL",24.95
52347323,8291,"REBILL",24.95
52347324,8291,"REBILL",24.95
52347325,8291,"REBILL",24.95
52347326,8291,"REBILL",24.95
52347327,8291,"REBILL",24.95
52347328,8291,"REBILL",24.95
52347329,8291,"REBILL",24.95
52347330,8291,"REBILL",24.95
52347331,8291,"REBILL",24.95
52347332,8291,"REBILL",24.95
52347333,8291,"REBILL",24.95
52347334,8291,"REBILL",24.95
52347335,8291,"REBILL",24.95
52347336,8291,"REBILL",24.95
52347337,8316,"REBILL",39.95
52347338,8339,"REBILL",24.95
52347339,8339,"REBILL",24.95
52347340,8378,"REBILL",24.95
52347341,8394,"REBILL",19.95
52347342,8394,"REBILL",19.95
52347343,8394,"REBILL",19.95
52347344,8394,"REBILL",19.95
52347345,8459,"REBILL",19.95
52347346,8459,"REBILL",19.95
52347347,8459,"REBILL",19.95
52347348,8459,"REBILL",19.95
52347349,8459,"REBILL",19.95
52347350,8459,"REBILL",19.95
52347351,8459,"REBILL",19.95
52347352,8459,"REBILL",19.95
52347353,8459,"REBILL",19.95
52347354,8459,"REBILL",19.95
52347355,8459,"REBILL",19.95
52347356,8553,"REBILL",24.95
52347357,8557,"REBILL",32.95
52347358,8557,"REBILL",32.95
52347359,8557,"REBILL",32.95
52347360,8596,"REBILL",24.95
52347361,8596,"REBILL",24.95
52347362,8607,"REBILL",19.95
52347363,8645,"REBILL",24.95
52347364,8645,"REBILL",24.95
52347365,8653,"REBILL",29.95
52347366,8653,"REBILL",29.95
52347367,8664,"REBILL",29.95
52347368,8686,"REBILL",19.95
52347369,8686,"REBILL",19.95
52347370,8686,"REBILL",19.95
52347371,8686,"REBILL",19.95
52347372,8686,"REBILL",19.95
52347373,8686,"REBILL",19.95
52347374,8688,"REBILL",29.95
52347375,8688,"REBILL",29.95
52347376,8707,"REBILL",24.95
52347377,8729,"REFUND",-39.95
52347378,8748,"REBILL",24.95
52347379,8748,"REBILL",24.95
52347380,8764,"REBILL",39.95
52347381,8774,"REBILL",24.95
52347382,8774,"REBILL",24.95
52347383,8784,"REBILL",19.95
52347384,8809,"REBILL",24.95
52347385,8811,"REBILL",24.95
52347386,8811,"REBILL",24.95
52347387,8811,"REBILL",24.95
52347388,8811,"REBILL",24.95
52347389,8811,"REBILL",24.95
52347390,8845,"REBILL",29.95
52347391,8893,"REBILL",24.95
52347392,8893,"REBILL",24.95
52347393,8896,"REBILL",39.95
52347394,8896,"REBILL",39.95
52347395,8904,"REBILL",24.95
52347396,8904,"REBILL",24.95
52347397,8904,"REBILL",24.95
52347398,8904,"REBILL",24.95
52347399,8904,"REBILL",24.95
52347400,8904,"REBILL",24.95
52347401,8942,"REBILL",19.95
52347402,8942,"REBILL",19.95
52347403,8942,"REBILL",19.95
52347404,8942,"REBILL",19.95
52347405,8942,"REBILL",19.95
52347406,9001,"REBILL",29.95
52347407,9001,"REBILL",29.95
52347408,9001,"REBILL",29.95
52347409,9005,"REBILL",24.95
52347410,9005,"REBILL",24.95
52347411,9017,"REBILL",29.95
52347412,9017,"REBILL",29.95
52347413,9053,"REBILL",39.95
52347414,9085,"REBILL",24.95
52347415,9088,"REBILL",24.95
52347416,9132,"REBILL",24.95
52347417,9149,"REBILL",24.95
52347418,9153,"REBILL",24.95
52347419,9153,"REBILL",24.95
52347420,9196,"REBILL",19.95
52347421,9196,"REBILL",19.95
52347422,9207,"REBILL",24.95
52347423,9264,"REFUND",-39.95
52347424,9267,"REBILL",19.95
52347425,9267,"REBILL",19.95
52347426,9267,"REBILL",19.95
52347427,9267,"REBILL",19.95
52347428,9267,"REBILL",19.95
52347429,9267,"REBILL",19.95
52347430,9267,"REBILL",19.95
52347431,9274,"REBILL",19.95
52347432,9274,"REBILL",19.95
52347433,9312,"REBILL",39.95
52347434,9312,"REBILL",39.95
52347435,9312,"REBILL",39.95
52347436,9332,"REBILL",29.95
52347437,9362,"REBILL",39.95
52347438,9466,"REBILL",32.95
52347439,9466,"REBILL",32.95
52347440,9479,"REBILL",24.95
52347441,9479,"REBILL",24.95
52347442,9479,"REBILL",24.95
52347443,9482,"REBILL",39.95
52347444,9504,"REBILL",19.95
52347445,9504,"REBILL",19.95
52347446,9504,"REBILL",19.95
52347447,9541,"REBILL",24.95
52347448,9550,"REBILL",24.95
52347449,9550,"REBILL",24.95
52347450,9550,"REBILL",24.95
52347451,9550,"REBILL",24.95
52347452,9550,"REBILL",24.95
52347453,9550,"REBILL",24.95
52347454,9550,"REBILL",24.95
52347455,9550,"REBILL",24.95
52347456,9554,"REBILL",24.95
52347457,9554,"REBILL",24.95
52347458,9570,"REBILL",39.95
52347459,9570,"REBILL",39.95
52347460,9570,"REBILL",39.95
52347461,9574,"REBILL",39.95
52347462,9594,"REBILL",24.95
52347463,9594,"REBILL",24.95
52347464,9594,"REBILL",24.95
52347465,9594,"REBILL",24.95
52347466,9594,"REBILL",24.95
52347467,9594,"REBILL",24.95
52347468,9594,"REBILL",24.95
52347469,9594,"REBILL",24.95
52347470,9602,"REBILL",32.95
52347471,9607,"CHARGEBACK",-24.95
52347472,9656,"REBILL",29.95
52347473,9658,"REBILL",24.95
52347474,9658,"REBILL",24.95
52347475,9658,"REBILL",24.95
52347476,9672,"REBILL",32.95
52347477,9672,"REBILL",32.95
52347478,9675,"REBILL",32.95
52347479,9675,"REBILL",32.95
52347480,9675,"REBILL",32.95
52347481,9675,"REBILL",32.95
52347482,9675,"REBILL",32.95
52347483,9675,"REBILL",32.95
52347484,9675,"REBILL",32.95
52347485,9675,"REBILL",32.95
52347486,9675,"REBILL",32.95
52347487,9675,"REBILL",32.95
52347488,9680,"REBILL",19.95
52347489,9680,"REBILL",19.95
52347490,9680,"REBILL",19.95
52347491,9680,"REBILL",19.95
52347492,9697,"REBILL",24.95
52347493,9727,"REBILL",24.95
52347494,9730,"REBILL",32.95
52347495,9730,"REBILL",32.95
52347496,9730,"REBILL",32.95
52347497,9742,"REBILL",39.95
52347498,9742,"REBILL",39.95
52347499,9742,"REBILL",39.95
52347500,9783,"REBILL",29.95
52347501,9783,"REBILL",29.95
52347502,9803,"REBILL",24.95
52347503,9803,"REBILL",24.95
52347504,9803,"REBILL",24.95
52347505,9803,"REBILL",24.95
52347506,9803,"REBILL",24.95
52347507,9803,"REBILL",24.95
52347508,9803,"REBILL",24.95
52347509,9803,"REBILL",24.95
52347510,9803,"REBILL",24.95
52347511,9803,"REBILL",24.95
52347512,9803,"REBILL",24.95
52347513,9803,"REBILL",24.95
52347514,9803,"REBILL",24.95
52347515,9803,"REBILL",24.95
52347516,9803,"REBILL",24.95
52347517,9803,"REBILL",24.95
52347518,9803,"REBILL",24.95
52347519,9808,"REBILL",24.95
52347520,9808,"REBILL",24.95
52347521,9808,"REBILL",24.95
52347522,9823,"REBILL",32.95
52347523,9823,"REBILL",32.95
52347524,9823,"REBILL",32.95
52347525,9823,"REBILL",32.95
52347526,9823,"REBILL",32.95
52347527,9854,"REBILL",29.95
52347528,9854,"REBILL",29.95
52347529,9874,"REBILL",24.95
52347530,9937,"REBILL",24.95
52347531,9948,"REBILL",19.95
52347532,9953,"REBILL",29.95
52347533,9955,"CHARGEBACK",-29.95
52347534,9964,"REFUND",-32.95
52347535,9964,"REFUND",-32.95
52347536,9964,"REFUND",-32.95
52347537,9964,"REFUND",-32.95
52347538,9982,"REBILL",19.95
52347539,9982,"REBILL",19.95
52347540,9982,"REBILL",19.95
52347541,9982,"REBILL",19.95
52347542,10003,"REBILL",24.95
52347543,10008,"REBILL",24.95
52347544,10008,"REBILL",24.95
52347545,10008,"REBILL",24.95
52347546,10008,"REBILL",24.95
52347547,10008,"REBILL",24.95
52347548,10024,"REBILL",29.95
52347549,10037,"REBILL",39.95
52347550,10037,"REBILL",39.95
52347551,10046,"REBILL",24.95
52347552,10078,"REBILL",39.95
52347553,10099,"REBILL",32.95
52347554,10099,"REBILL",32.95
52347555,10099,"REBILL",32.95
52347556,10099,"REBILL",32.95
52347557,10099,"REBILL",32.95
52347558,10101,"REFUND",-32.95
52347559,10101,"REFUND",-32.95
52347560,10101,"REFUND",-32.95
52347561,10101,"REFUND",-32.95
52347562,10101,"REFUND",-32.95
52347563,10101,"REFUND",-32.95
52347564,10101,"REFUND",-32.95
52347565,10101,"REFUND",-32.95
52347566,10113,"REBILL",32.95
52347567,10113,"REBILL",32.95
52347568,10113,"REBILL",32.95
52347569,10113,"REBILL",32.95
52347570,10113,"REBILL",32.95
52347571,10137,"REBILL",24.95
52347572,10185,"REBILL",29.95
52347573,10201,"REBILL",32.95
52347574,10201,"REBILL",32.95
52347575,10201,"REBILL",32.95
52347576,10207,"REBILL",39.95
52347577,10207,"REBILL",39.95
52347578,10207,"REBILL",39.95
52347579,10258,"REBILL",19.95
52347580,10274,"REBILL",24.95
52347581,10278,"REBILL",39.95
52347582,10278,"REBILL",39.95
52347583,10278,"REBILL",39.95
52347584,10305,"REBILL",39.95
52347585,10305,"REBILL",39.95
52347586,10305,"REBILL",39.95
52347587,10305,"REBILL",39.95
52347588,10305,"REBILL",39.95
52347589,10328,"REBILL",39.95
52347590,10339,"REFUND",-24.95
52347591,10348,"REBILL",29.95
52347592,10355,"REBILL",24.95
52347593,10390,"REBILL",24.95
52347594,10390,"REBILL",24.95
52347595,10460,"REBILL",29.95
52347596,10492,"REBILL",39.95
52347597,10492,"REBILL",39.95
52347598,10527,"REBILL",24.95
52347599,10527,"REBILL",24.95
52347600,10535,"REBILL",19.95
52347601,10535,"REBILL",19.95
52347602,10552,"REBILL",29.95
52347603,10552,"REBILL",29.95
52347604,10552,"REBILL",29.95
52347605,10552,"REBILL",29.95
52347606,10553,"REBILL",39.95
52347607,10553,"REBILL",39.95
52347608,10563,"REBILL",32.95
52347609,10563,"REBILL",32.95
52347610,10563,"REBILL",32.95
52347611,10571,"REBILL",19.95
52347612,10571,"REBILL",19.95
52347613,10571,"REBILL",19.95
52347614,10571,"REBILL",19.95
52347615,10614,"REBILL",19.95
52347616,10620,"REBILL",39.95
52347617,10630,"REBILL",39.95
52347618,10630,"REBILL",39.95
52347619,10651,"REBILL",24.95
52347620,10651,"REBILL",24.95
52347621,10651,"REBILL",24.95
52347622,10651,"REBILL",24.95
52347623,10651,"REBILL",24.95
52347624,10655,"REBILL",24.95
52347625,10655,"REBILL",24.95
52347626,10655,"REBILL",24.95
52347627,10674,"REBILL",24.95
52347628,10684,"REBILL",29.95
52347629,10688,"REBILL",24.95
52347630,10700,"REBILL",29.95
52347631,10700,"REBILL",29.95
52347632,10700,"REBILL",29.95
52347633,10783,"REBILL",29.95
52347634,10787,"REBILL",39.95
52347635,10789,"REBILL",29.95
52347636,10805,"REBILL",39.95
52347637,10864,"REBILL",32.95
52347638,10864,"REBILL",32.95
52347639,10879,"REBILL",29.95
52347640,10888,"REBILL",39.95
52347641,10888,"REBILL",39.95
52347642,10888,"REBILL",39.95
52347643,10893,"REBILL",24.95
52347644,10893,"REBILL",24.95
52347645,10897,"REBILL",24.95
52347646,10900,"REBILL",39.95
52347647,10915,"REBILL",29.95
52347648,10915,"REBILL",29.95
52347649,10927,"REBILL",29.95
52347650,10927,"REBILL",29.95
52347651,10941,"REBILL",39.95
52347652,10941,"REBILL",39.95
52347653,10941,"REBILL",39.95
52347654,10941,"REBILL",39.95
52347655,10941,"REBILL",39.95
52347656,10968,"REBILL",39.95
52347657,10991,"REBILL",39.95
52347658,11014,"REBILL",29.95
52347659,11014,"REBILL",29.95
52347660,11014,"REBILL",29.95
52347661,11018,"REFUND",-29.95
52347662,11018,"REFUND",-29.95
52347663,11018,"REFUND",-29.95
52347664,11018,"REFUND",-29.95
52347665,11018,"REFUND",-29.95
52347666,11018,"REFUND",-29.95
52347667,11063,"REBILL",32.95
52347668,11063,"REBILL",32.95
52347669,11077,"REBILL",24.95
52347670,11077,"REBILL",24.95
52347671,11129,"REBILL",39.95
52347672,11131,"REBILL",29.95
52347673,11213,"REBILL",19.95
52347674,11213,"REBILL",19.95
52347675,11254,"REBILL",19.95
52347676,11254,"REBILL",19.95
52347677,11254,"REBILL",19.95
52347678,11254,"REBILL",19.95
52347679,11260,"REFUND",-29.95
52347680,11273,"REBILL",39.95
52347681,11273,"REBILL",39.95
52347682,11337,"REBILL",32.95
52347683,11345,"REBILL",39.95
52347684,11377,"REBILL",32.95
52347685,11379,"REBILL",19.95
52347686,11409,"REBILL",29.95
52347687,11409,"REBILL",29.95
52347688,11409,"REBILL",29.95
52347689,11411,"REBILL",19.95
52347690,11411,"REBILL",19.95
52347691,11411,"REBILL",19.95
52347692,11411,"REBILL",19.95
52347693,11411,"REBILL",19.95
52347694,11411,"REBILL",19.95
52347695,11411,"REBILL",19.95
52347696,11411,"REBILL",19.95
52347697,11411,"REBILL",19.95
52347698,11411,"REBILL",19.95
52347699,11411,"REBILL",19.95
52347700,11411,"REBILL",19.95
52347701,11411,"REBILL",19.95
52347702,11411,"REBILL",19.95
52347703,11420,"REBILL",24.95
52347704,11422,"REBILL",24.95
52347705,11424,"REBILL",19.95
52347706,11424,"REBILL",19.95
52347707,11424,"REBILL",19.95
52347708,11424,"REBILL",19.95
52347709,11424,"REBILL",19.95
52347710,11424,"REBILL",19.95
52347711,11424,"REBILL",19.95
52347712,11424,"REBILL",19.95
52347713,11424,"REBILL",19.95
52347714,11424,"REBILL",19.95
52347715,11424,"REBILL",19.95
52347716,11424,"REBILL",19.95
52347717,11424,"REBILL",19.95
52347718,11424,"REBILL",19.95
52347719,11424,"REBILL",19.95
52347720,11424,"REBILL",19.95
52347721,11424,"REBILL",19.95
52347722,11424,"REBILL",19.95
52347723,11424,"REBILL",19.95
52347724,11427,"REBILL",24.95
52347725,11429,"REBILL",32.95
52347726,11429,"REBILL",32.95
52347727,11429,"REBILL",32.95
52347728,11497,"REBILL",29.95
52347729,11497,"REBILL",29.95
52347730,11497,"REBILL",29.95
52347731,11502,"REBILL",19.95
52347732,11532,"REBILL",24.95
52347733,11532,"REBILL",24.95
52347734,11532,"REBILL",24.95
52347735,11532,"REBILL",24.95
52347736,11532,"REBILL",24.95
52347737,11538,"CHARGEBACK",-24.95
52347738,11543,"REBILL",24.95
52347739,11543,"REBILL",24.95
52347740,11543,"REBILL",24.95
52347741,11549,"REBILL",29.95
52347742,11549,"REBILL",29.95
52347743,11549,"REBILL",29.95
52347744,11549,"REBILL",29.95
52347745,11565,"REBILL",24.95
52347746,11584,"REBILL",24.95
52347747,11609,"REBILL",19.95
52347748,11611,"REBILL",29.95
52347749,11626,"REBILL",29.95
52347750,11633,"REBILL",24.95
52347751,11633,"REBILL",24.95
52347752,11633,"REBILL",24.95
52347753,11644,"REBILL",24.95
52347754,11668,"REBILL",39.95
52347755,11684,"REFUND",-32.95
52347756,11684,"REFUND",-32.95
52347757,11714,"REBILL",39.95
52347758,11714,"REBILL",39.95
52347759,11737,"REBILL",39.95
52347760,11737,"REBILL",39.95
52347761,11737,"REBILL",39.95
52347762,11740,"REBILL",24.95
52347763,11740,"REBILL",24.95
52347764,11740,"REBILL",24.95
52347765,11740,"REBILL",24.95
52347766,11740,"REBILL",24.95
52347767,11740,"REBILL",24.95
52347768,11740,"REBILL",24.95
52347769,11740,"REBILL",24.95
52347770,11760,"REBILL",39.95
52347771,11760,"REBILL",39.95
52347772,11777,"REBILL",32.95
52347773,11777,"REBILL",32.95
52347774,11777,"REBILL",32.95
52347775,11777,"REBILL",32.95
52347776,11777,"REBILL",32.95
52347777,11777,"REBILL",32.95
52347778,11777,"REBILL",32.95
52347779,11839,"REBILL",29.95
52347780,11860,"REBILL",24.95
52347781,11860,"REBILL",24.95
52347782,11860,"REBILL",24.95
52347783,11872,"REBILL",29.95
52347784,11872,"REBILL",29.95
52347785,11898,"REBILL",39.95
52347786,11898,"REBILL",39.95
52347787,11908,"REBILL",32.95
52347788,11908,"REBILL",32.95
52347789,12044,"REBILL",39.95
52347790,12044,"REBILL",39.95
52347791,12055,"REBILL",19.95
52347792,12055,"REBILL",19.95
52347793,12055,"REBILL",19.95
52347794,12055,"REBILL",19.95
52347795,12055,"REBILL",19.95
52347796,12055,"REBILL",19.95
52347797,12078,"REBILL",19.95
52347798,12078,"REBILL",19.95
52347799,12079,"REBILL",19.95
52347800,12079,"REBILL",19.95
52347801,12112,"REBILL",29.95
52347802,12125,"REBILL",39.95
52347803,12125,"REBILL",39.95
52347804,12126,"REBILL",39.95
52347805,12136,"REBILL",24.95
52347806,12136,"REBILL",24.95
52347807,12143,"REFUND",-24.95
52347808,12146,"REBILL",39.95
52347809,12163,"REBILL",29.95
52347810,12163,"REBILL",29.95
52347811,12163,"REBILL",29.95
52347812,12163,"REBILL",29.95
52347813,12163,"REBILL",29.95
52347814,12175,"REFUND",-29.95
52347815,12182,"REBILL",39.95
52347816,12224,"REBILL",19.95
52347817,12273,"REBILL",29.95
52347818,12276,"REBILL",24.95
52347819,12276,"REBILL",24.95
52347820,12276,"REBILL",24.95
52347821,12289,"REBILL",29.95
52347822,12295,"REBILL",32.95
52347823,12295,"REBILL",32.95
52347824,12295,"REBILL",32.95
52347825,12295,"REBILL",32.95
52347826,12295,"REBILL",32.95
52347827,12360,"REBILL",19.95
52347828,12360,"REBILL",19.95
52347829,12365,"REFUND",-24.95
52347830,12365,"REFUND",-24.95
52347831,12365,"REFUND",-24.95
52347832,12394,"REBILL",39.95
52347833,12418,"REBILL",39.95
52347834,12418,"REBILL",39.95
52347835,12418,"REBILL",39.95
52347836,12418,"REBILL",39.95
52347837,12481,"REBILL",39.95
52347838,12481,"REBILL",39.95
52347839,12581,"REBILL",24.95
52347840,12597,"REBILL",39.95
52347841,12597,"REBILL",39.95
52347842,12626,"REBILL",39.95
52347843,12626,"REBILL",39.95
52347844,12658,"REBILL",39.95
52347845,12736,"REBILL",24.95
52347846,12736,"REBILL",24.95
52347847,12736,"REBILL",24.95
52347848,12736,"REBILL",24.95
52347849,12755,"REBILL",29.95
52347850,12755,"REBILL",29.95
52347851,12791,"REBILL",32.95
52347852,12791,"REBILL",32.95
52347853,12860,"REBILL",39.95
52347854,12860,"REBILL",39.95
52347855,12860,"REBILL",39.95
52347856,12868,"REBILL",29.95
52347857,12923,"REBILL",29.95
52347858,12923,"REBILL",29.95
52347859,12931,"REBILL",29.95
52347860,12931,"REBILL",29.95
52347861,12966,"REBILL",32.95
